time,joint_index,x,y,z,xr,yr,zr,wr
0.864023,1,-61.230026,-6.461399,-61.090015,-0.034445,0.923456,-0.014245,0.381889
0.864023,2,-72.431442,-9.206869,-67.734177,-0.026392,0.92976,-0.017267,0.366814
0.864023,3,-149.994141,-0.635895,-29.898466,0.059633,-0.993313,-0.013306,-0.097963
0.872356,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.872356,1,-61.403847,-7.279997,-60.817371,-0.038847,0.923979,-0.015982,0.38013
0.872356,2,-71.73455,-9.860649,-68.796021,-0.032131,0.927258,-0.018549,0.37258
0.872356,3,-147.236969,-0.845041,-27.104628,0.066096,-0.993565,-0.015483,-0.090662
0.880691,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.880691,1,-61.447536,-7.699238,-60.722176,-0.041098,0.924098,-0.016881,0.379563
0.880691,2,-71.322899,-10.150588,-69.296066,-0.035247,0.925934,-0.019168,0.375547
0.880691,3,-145.80162,-0.956557,-25.842342,0.06938,-0.993617,-0.016594,-0.087384
0.889025,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.889025,1,-61.424149,-8.545537,-60.629845,-0.045632,0.923994,-0.018728,0.379213
0.889025,2,-70.375679,-10.668864,-70.238297,-0.041787,0.923127,-0.020398,0.381673
0.889025,3,-142.846222,-1.190481,-23.574793,0.07595,-0.993593,-0.018815,-0.081556
0.89736,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.89736,1,-61.3522,-8.967752,-60.640034,-0.047887,0.923752,-0.019672,0.379475
0.89736,2,-69.846375,-10.903547,-70.690605,-0.04513,0.921635,-0.02102,0.38485
0.89736,3,-141.33699,-1.311644,-22.564026,0.079188,-0.993526,-0.019906,-0.078994
